동방야작식당,https://store.steampowered.com/app/1584090/Touhou_Mystias_Izakaya/
Touhou Luna Nights,https://store.steampowered.com/app/851100/Touhou_Luna_Nights/
동방광요야,https://store.steampowered.com/app/1140150/Touhou_Lost_Branch_of_Legend/
Touhou Hero of Ice Fairy,https://store.steampowered.com/app/1955830/Touhou_Hero_of_Ice_Fairy/
환상인형연무, http://fo-lens.net/gn_enbu/
